CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.000.208/0001-00;2020-12-31;4;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2020-12-01;2020-12-31;3.01.04;Resultado de Operações de Câmbio;3659.0000000000;N
00.000.208/0001-00;2020-12-31;4;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;3.01.05;Resultado de Aplicações Compulsórias;27893.0000000000;N
00.000.208/0001-00;2020-12-31;4;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2020-12-01;2020-12-31;3.01.05;Resultado de Aplicações Compulsórias;19188.0000000000;N
00.000.208/0001-00;2020-12-31;4;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;3.02;Despesas de Intermediação Financeira;-699492.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2020-12-01;2020-12-31;3.02;Despesas de Intermediação Financeira;-594183.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;3.02.01;Operações de Captações no Mercado Aberto;-612393.0000000000;N
00.000.208/0001-00;2020-12-31;4;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2020-12-01;2020-12-31;3.02.01;Operações de Captações no Mercado Aberto;-424721.0000000000;N
00.000.208/0001-00;2020-12-31;4;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;3.02.02;Operações de Emprestimos, Cessões e Repasses;-3362.0000000000;N
00.000.208/0001-00;2020-12-31;4;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2020-12-01;2020-12-31;3.02.02;Operações de Emprestimos, Cessões e Repasses;-4295.0000000000;N
00.000.208/0001-00;2020-12-31;4;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;3.02.03;Provisões para Operações de Crédito;-83737.0000000000;N
00.000.208/0001-00;2020-12-31;4;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2020-12-01;2020-12-31;3.02.03;Provisões para Operações de Crédito;-165167.0000000000;N
00.000.208/0001-00;2020-12-31;4;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;3.03;Resultado Bruto de Intermediação Financeira;1630903.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2020-12-01;2020-12-31;3.03;Resultado Bruto de Intermediação Financeira;1804936.0000000000;S
00.000.208/0001-00;2020-12-31;4;BRB BANCO DE BRASILIA S.A.;014206;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;3.04;Outras Despesas e Receitas Operacionais;-1061752.0000000000;S
